MATERIAL.1,THICKNESS.1,COATING.EG.1,COATING.HDG.1,COATING.WEIGHT.1,SURFACE.CLASS.1,MATERIAL.2,THICKNESS.2,COATING.EG.2,COATING.HDG.2,COATING.WEIGHT.2,SURFACE.CLASS.2,WELD.FORCE,MIN.BUTTON.DIA.OF.STACK.UP,WELD.CURRENT,WELD.TIME,QualityClass
3,0.8,0,1,60,1,3,1,0,1,60,1,670,3.7,7.5,200.04,Satisfactory
3,0.8,0,1,60,1,3,1,0,1,60,1,670,3.7,7.5,200.04,Satisfactory
3,0.8,0,1,60,1,3,1,0,1,60,1,670,3.7,7.6,166.7,Discrepant
3,0.8,0,1,60,1,3,1,0,1,60,1,670,3.7,7.6,200.04,Discrepant
3,0.8,0,1,60,1,3,1,0,1,60,1,670,3.7,7.7,166.7,Discrepant
3,0.8,0,1,60,1,3,1,0,1,60,1,670,3.7,7.7,200.04,Discrepant
3,0.8,0,1,60,1,3,1,0,1,60,1,670,3.7,7.9,166.7,Discrepant
3,0.8,0,1,60,1,3,1,0,1,60,1,670,3.7,8,200.04,Discrepant
3,0.8,0,1,60,1,3,1,0,1,60,1,670,3.7,8.3,200.04,Discrepant
3,0.8,0,1,60,1,3,1,0,1,60,1,670,3.7,8.5,166.7,Discrepant
3,0.8,0,1,60,1,3,1,0,1,60,1,670,3.7,8.5,200.04,Discrepant
3,0.8,0,1,60,1,3,1,0,1,60,1,670,3.7,8.6,166.7,Discrepant
3,0.8,0,1,60,1,3,1,0,1,60,1,670,3.7,8.6,200.04,Discrepant
3,0.8,0,1,60,1,3,1,0,1,60,1,670,3.7,8.7,166.7,Discrepant
3,0.8,0,1,60,1,3,1,0,1,60,1,670,3.7,8.7,200.04,Discrepant
3,0.8,0,1,60,1,3,1,0,1,60,1,670,3.7,8.9,166.7,Discrepant
3,0.8,0,1,60,1,3,1,0,1,60,1,670,3.7,8.9,200.04,Discrepant
3,0.8,0,1,60,1,3,1,0,1,60,1,670,3.7,9.1,200.04,Discrepant
3,0.8,1,1,50,1,3,0.8,0,1,50,1,674,4.5,7.7,720,Satisfactory
3,0.8,1,1,50,1,3,0.8,0,1,50,1,674,4.5,7.7,720,Satisfactory
3,0.8,1,1,50,1,3,0.8,0,1,50,1,674,4.5,7.7,720,Satisfactory
3,0.8,1,1,50,1,3,0.8,0,1,50,1,674,4.5,7.9,720,Undersized
3,0.8,1,1,50,1,3,0.8,0,1,50,1,674,4.5,7.9,720,Undersized
3,0.8,1,1,50,1,3,0.8,0,1,50,1,674,4.5,7.9,720,Undersized
3,0.8,1,1,50,1,3,0.8,0,1,50,1,674,4.5,8,720,Satisfactory
3,0.8,1,1,50,1,3,0.8,0,1,50,1,674,4.5,8,720,Satisfactory
3,0.8,1,1,50,1,3,0.8,0,1,50,1,674,4.5,8.3,720,Satisfactory
3,0.8,1,1,50,1,3,0.8,0,1,50,1,674,4.5,8.3,720,Satisfactory
3,0.8,1,1,50,1,3,0.8,0,1,50,1,674,4.5,8.3,720,Satisfactory
3,0.8,1,1,50,1,3,0.8,0,1,50,1,674,4.5,8.6,720,Satisfactory
3,0.8,1,1,50,1,3,0.8,0,1,50,1,674,4.5,8.6,720,Satisfactory
3,0.8,1,1,50,1,3,0.8,0,1,50,1,674,4.5,8.6,720,Satisfactory
3,1.15,0,0,0,3,3,1.15,0,0,0,3,1024,6,8.5,400,Satisfactory
3,1.15,0,0,0,3,3,1.15,0,0,0,3,1024,6,8.5,400,Satisfactory
3,1.15,0,0,0,3,3,1.15,0,0,0,3,1024,6,8.5,400,Satisfactory
3,1.15,0,0,0,3,3,1.15,0,0,0,3,1024,6,8.9,400,Satisfactory
3,1.15,0,0,0,3,3,1.15,0,0,0,3,1024,6,8.9,400,Satisfactory
3,1.15,0,0,0,3,3,1.15,0,0,0,3,1024,6,9.3,400,Satisfactory
3,1.15,0,0,0,3,3,1.15,0,0,0,3,1024,6,9.3,400,Satisfactory
3,1.15,0,0,0,3,3,1.15,0,0,0,3,1024,6,9.3,400,Satisfactory
3,1.15,0,0,0,3,3,1.15,0,0,0,3,1024,6,9.7,400,Satisfactory
3,1.15,0,0,0,3,3,1.15,0,0,0,3,1024,6,9.7,400,Satisfactory
3,1.15,0,0,0,3,3,1.15,0,0,0,3,1024,6,9.7,400,Satisfactory
3,1.2,0,1,70,1,3,1.2,0,1,70,1,674,6,5.4,340,Undersized
3,1.2,0,1,70,1,3,1.2,0,1,70,1,674,6,5.72,340,Undersized
3,1.2,0,1,70,1,3,1.2,0,1,70,1,674,6,5.99,340,Undersized
3,1.2,0,1,70,1,3,1.2,0,1,70,1,674,6,6.37,340,Undersized
3,1.2,0,1,70,1,3,1.2,0,1,70,1,674,6,6.63,340,Undersized
3,1.2,0,1,70,1,3,1.2,0,1,70,1,674,6,6.81,340,Undersized
3,1.2,0,1,70,1,3,1.2,0,1,70,1,674,6,7.03,340,Undersized
3,1.2,0,1,70,1,3,1.2,0,1,70,1,786,6,8,400,Undersized
3,1.2,0,1,70,1,3,1.2,0,1,70,1,786,6,8,400,Undersized
3,1.2,0,1,70,1,3,1.2,0,1,70,1,786,6,8,400,Undersized
3,1.2,0,1,70,1,3,1.2,0,1,70,1,786,6,8,400,Satisfactory
3,1.2,0,1,70,1,3,1.2,0,1,70,1,786,6,8.3,400,Undersized
3,1.2,0,1,70,1,3,1.2,0,1,70,1,786,6,8.3,400,Undersized
3,1.2,0,1,70,1,3,1.2,0,1,70,1,786,6,8.3,400,Undersized
3,1.2,0,1,70,1,3,1.2,0,1,70,1,786,6,8.3,400,Satisfactory
3,1.2,0,1,70,1,3,1.2,0,1,70,1,786,6,8.3,400,Satisfactory
3,1.2,0,1,70,1,3,1.2,0,1,70,1,786,6,8.6,400,Undersized
3,1.2,0,1,70,1,3,1.2,0,1,70,1,786,6,8.6,400,Undersized
3,1.2,0,1,70,1,3,1.2,0,1,70,1,786,6,8.6,400,Satisfactory
3,1.2,0,1,70,1,3,1.2,0,1,70,1,786,6,8.6,400,Satisfactory
3,1.2,0,1,70,1,3,1.2,0,1,70,1,786,6,8.6,400,Satisfactory
3,1.2,0,1,70,1,3,1.2,0,1,70,1,786,6,8.6,400,Satisfactory
3,1.2,0,1,70,1,3,1.2,0,1,70,1,786,6,8.9,400,Satisfactory
3,1.2,0,1,70,1,3,1.2,0,1,70,1,786,6,8.9,400,Satisfactory
3,1.2,0,1,70,1,3,1.2,0,1,70,1,786,6,8.9,400,Satisfactory
3,1.2,0,1,70,1,3,1.2,0,1,70,1,786,6,8.9,400,Satisfactory
3,1.2,0,1,70,1,3,1.2,0,1,70,1,786,6,9.2,400,Undersized
3,1.2,0,1,70,1,3,1.2,0,1,70,1,786,6,9.2,400,Undersized
3,1.2,0,1,70,1,3,1.2,0,1,70,1,786,6,9.2,400,Satisfactory
3,1.2,0,1,70,1,3,1.2,0,1,70,1,786,6,9.2,400,Satisfactory
3,1.2,0,1,70,1,3,1.2,0,1,70,1,786,6,9.5,400,Undersized
3,1.2,0,1,70,1,3,1.2,0,1,70,1,786,6,9.5,400,Satisfactory
3,1.2,0,1,70,1,3,1.2,0,1,70,1,786,6,9.5,400,Satisfactory
3,1.2,0,1,70,1,3,1.2,0,1,70,1,786,6,9.8,400,Undersized
3,1.2,0,1,70,1,3,1.2,0,1,70,1,786,6,9.8,400,Undersized
3,1.2,0,1,70,1,3,1.2,0,1,70,1,786,6,9.8,400,Undersized
3,1.2,0,1,70,1,3,1.2,0,1,70,1,899,6,8.2,660,Undersized
3,1.2,0,1,70,1,3,1.2,0,1,70,1,899,6,8.2,660,Undersized
3,1.2,0,1,70,1,3,1.2,0,1,70,1,899,6,8.2,660,Undersized
3,1.2,0,1,70,1,3,1.2,0,1,70,1,899,6,8.2,660,Undersized
3,1.2,0,1,70,1,3,1.2,0,1,70,1,899,6,8.2,660,Satisfactory
3,1.2,0,1,70,1,3,1.2,0,1,70,1,899,6,8.5,400,Undersized
3,1.2,0,1,70,1,3,1.2,0,1,70,1,899,6,8.5,400,Undersized
3,1.2,0,1,70,1,3,1.2,0,1,70,1,899,6,8.5,660,Undersized
3,1.2,0,1,70,1,3,1.2,0,1,70,1,899,6,8.5,660,Satisfactory
3,1.2,0,1,70,1,3,1.2,0,1,70,1,899,6,8.5,660,Satisfactory
3,1.2,0,1,70,1,3,1.2,0,1,70,1,899,6,8.5,660,Satisfactory
3,1.2,0,1,70,1,3,1.2,0,1,70,1,899,6,8.5,660,Satisfactory
3,1.2,0,1,70,1,3,1.2,0,1,70,1,899,6,8.8,400,Satisfactory
3,1.2,0,1,70,1,3,1.2,0,1,70,1,899,6,8.8,400,Satisfactory
3,1.2,0,1,70,1,3,1.2,0,1,70,1,899,6,8.8,660,Satisfactory
3,1.2,0,1,70,1,3,1.2,0,1,70,1,899,6,8.8,660,Satisfactory
3,1.2,0,1,70,1,3,1.2,0,1,70,1,899,6,8.8,660,Satisfactory
3,1.2,0,1,70,1,3,1.2,0,1,70,1,899,6,8.8,660,Satisfactory
3,1.2,0,1,70,1,3,1.2,0,1,70,1,899,6,8.8,660,Satisfactory
3,1.2,0,1,70,1,3,1.2,0,1,70,1,899,6,8.8,660,Satisfactory
3,1.2,0,1,70,1,3,1.2,0,1,70,1,899,6,9.1,400,Satisfactory
3,1.2,0,1,70,1,3,1.2,0,1,70,1,899,6,9.1,400,Satisfactory
3,1.2,0,1,70,1,3,1.2,0,1,70,1,899,6,9.1,660,Satisfactory
3,1.2,0,1,70,1,3,1.2,0,1,70,1,899,6,9.1,660,Satisfactory
3,1.2,0,1,70,1,3,1.2,0,1,70,1,899,6,9.1,660,Satisfactory
3,1.2,0,1,70,1,3,1.2,0,1,70,1,899,6,9.1,660,Satisfactory
3,1.2,0,1,70,1,3,1.2,0,1,70,1,899,6,9.1,660,Satisfactory
3,1.2,0,1,70,1,3,1.2,0,1,70,1,899,6,9.1,660,Satisfactory
3,1.2,0,1,70,1,3,1.2,0,1,70,1,899,6,9.2,400,Undersized
3,1.2,0,1,70,1,3,1.2,0,1,70,1,899,6,9.2,400,Satisfactory
3,1.2,0,1,70,1,3,1.2,0,1,70,1,899,6,9.2,400,Satisfactory
3,1.2,0,1,70,1,3,1.2,0,1,70,1,899,6,9.4,400,Satisfactory
3,1.2,0,1,70,1,3,1.2,0,1,70,1,899,6,9.4,400,Satisfactory
3,1.2,0,1,70,1,3,1.2,0,1,70,1,899,6,9.4,400,Satisfactory
3,1.2,0,1,70,1,3,1.2,0,1,70,1,899,6,9.4,660,Satisfactory
3,1.2,0,1,70,1,3,1.2,0,1,70,1,899,6,9.4,660,Satisfactory
3,1.2,0,1,70,1,3,1.2,0,1,70,1,899,6,9.4,660,Satisfactory
3,1.2,0,1,70,1,3,1.2,0,1,70,1,899,6,9.4,660,Satisfactory
3,1.2,0,1,70,1,3,1.2,0,1,70,1,899,6,9.4,660,Satisfactory
3,1.2,0,1,70,1,3,1.2,0,1,70,1,899,6,9.4,660,Satisfactory
3,1.2,0,1,70,1,3,1.2,0,1,70,1,899,6,9.5,400,Undersized
3,1.2,0,1,70,1,3,1.2,0,1,70,1,899,6,9.5,400,Satisfactory
3,1.2,0,1,70,1,3,1.2,0,1,70,1,899,6,9.7,400,Satisfactory
3,1.2,0,1,70,1,3,1.2,0,1,70,1,899,6,9.7,400,Satisfactory
3,1.2,0,1,70,1,3,1.2,0,1,70,1,899,6,9.7,400,Satisfactory
3,1.2,0,1,70,1,3,1.2,0,1,70,1,899,6,9.7,660,Satisfactory
3,1.2,0,1,70,1,3,1.2,0,1,70,1,899,6,9.7,660,Satisfactory
3,1.2,0,1,70,1,3,1.2,0,1,70,1,899,6,9.7,660,Satisfactory
3,1.2,0,1,70,1,3,1.2,0,1,70,1,899,6,9.7,660,Satisfactory
3,1.2,0,1,70,1,3,1.2,0,1,70,1,899,6,9.7,660,Satisfactory
3,1.2,0,1,70,1,3,1.2,0,1,70,1,899,6,9.7,660,Satisfactory
3,1.2,0,1,70,1,3,1.2,0,1,70,1,899,6,9.7,660,Satisfactory
3,1.2,0,1,70,1,3,1.2,0,1,70,1,899,6,9.7,660,Satisfactory
3,1.2,0,1,70,1,3,1.2,0,1,70,1,899,6,9.8,400,Satisfactory
3,1.2,0,1,70,1,3,1.2,0,1,70,1,899,6,9.8,400,Satisfactory
3,1.2,0,1,70,1,3,1.2,0,1,70,1,899,6,10,400,Satisfactory
3,1.2,0,1,70,1,3,1.2,0,1,70,1,899,6,10,400,Satisfactory
3,1.2,0,1,70,1,3,1.2,0,1,70,1,899,6,10,660,Satisfactory
3,1.2,0,1,70,1,3,1.2,0,1,70,1,899,6,10,660,Satisfactory
3,1.2,0,1,70,1,3,1.2,0,1,70,1,899,6,10,660,Satisfactory
3,1.2,0,1,70,1,3,1.2,0,1,70,1,899,6,10,660,Satisfactory
3,1.2,0,1,70,1,3,1.2,0,1,70,1,899,6,10.1,400,Satisfactory
3,1.2,0,1,70,1,3,1.2,0,1,70,1,899,6,10.3,400,Satisfactory
3,1.2,0,1,70,1,3,1.2,0,1,70,1,899,6,10.3,400,Satisfactory
3,1.2,0,1,70,1,3,1.2,0,1,70,1,899,6,10.3,400,Satisfactory
3,1.2,0,1,70,1,3,1.2,0,1,70,1,899,6,10.3,660,Undersized
3,1.2,0,1,70,1,3,1.2,0,1,70,1,899,6,10.3,660,Satisfactory
3,1.2,0,1,70,1,3,1.2,0,1,70,1,899,6,10.3,660,Satisfactory
3,1.2,0,1,70,1,3,1.2,0,1,70,1,899,6,10.4,400,Satisfactory
3,1.2,0,1,70,1,3,1.2,0,1,70,1,899,6,10.4,400,Satisfactory
3,1.2,0,1,70,1,3,1.2,0,1,70,1,899,6,10.4,400,Satisfactory
3,1.2,0,1,70,1,3,1.2,0,1,70,1,899,6,10.4,400,Satisfactory
3,1.2,0,1,70,1,3,1.2,0,1,70,1,899,6,10.6,400,Satisfactory
3,1.2,0,1,70,1,3,1.2,0,1,70,1,899,6,10.6,400,Satisfactory
3,1.2,0,1,70,1,3,1.2,0,1,70,1,899,6,10.6,400,Satisfactory
3,1.2,0,1,70,1,3,1.2,0,1,70,1,899,6,10.7,400,Discrepant
3,1.2,0,1,70,1,3,1.2,0,1,70,1,899,6,10.7,400,Satisfactory
3,1.2,0,1,70,1,3,1.2,0,1,70,1,899,6,10.7,400,Satisfactory
3,1.2,0,1,70,1,3,1.2,0,1,70,1,1024,6,8,400,Undersized
3,1.2,0,1,70,1,3,1.2,0,1,70,1,1024,6,8.3,400,Discrepant
3,1.2,0,1,70,1,3,1.2,0,1,70,1,1024,6,8.3,400,Undersized
3,1.2,0,1,70,1,3,1.2,0,1,70,1,1024,6,8.6,400,Undersized
3,1.2,0,1,70,1,3,1.2,0,1,70,1,1024,6,8.6,400,Undersized
3,1.2,0,1,70,1,3,1.2,0,1,70,1,1024,6,8.6,400,Undersized
3,1.2,0,1,70,1,3,1.2,0,1,70,1,1024,6,8.9,400,Undersized
3,1.2,0,1,70,1,3,1.2,0,1,70,1,1024,6,8.9,400,Undersized
3,1.2,0,1,70,1,3,1.2,0,1,70,1,1024,6,8.9,400,Undersized
3,1.2,0,1,70,1,3,1.2,0,1,70,1,1024,6,9.2,400,Satisfactory
3,1.2,0,1,70,1,3,1.2,0,1,70,1,1024,6,9.2,400,Satisfactory
3,1.2,0,1,70,1,3,1.2,0,1,70,1,1024,6,9.5,400,Satisfactory
3,1.2,0,1,70,1,3,1.2,0,1,70,1,1024,6,9.5,400,Satisfactory
3,1.2,0,1,70,1,3,1.2,0,1,70,1,1024,6,9.5,400,Satisfactory
3,1.2,0,1,70,1,3,1.2,0,1,70,1,1024,6,9.8,400,Satisfactory
3,1.2,0,1,70,1,3,1.2,0,1,70,1,1024,6,9.8,400,Satisfactory
3,1.2,0,1,70,1,3,1.2,0,1,70,1,1024,6,9.8,400,Satisfactory
3,1.2,0,1,70,1,3,1.2,0,1,70,1,1024,6,10.1,400,Discrepant
3,1.2,0,1,70,1,3,1.2,0,1,70,1,1024,6,10.1,400,Satisfactory
3,1.2,0,1,70,1,3,1.2,0,1,70,1,1024,6,10.1,400,Satisfactory
3,1.2,0,1,70,1,3,1.2,0,1,70,1,1024,6,10.4,400,Satisfactory
3,1.2,0,1,70,1,3,1.2,0,1,70,1,1024,6,10.4,400,Satisfactory
3,1.2,0,1,70,1,3,1.2,0,1,70,1,1024,6,10.7,400,Satisfactory
3,1.2,0,1,70,1,3,1.2,0,1,70,1,1024,6,10.7,400,Satisfactory
3,1.2,0,1,70,1,3,1.2,0,1,70,1,1024,6,11,400,Undersized
3,1.2,0,1,70,1,3,1.2,0,1,70,1,1024,6,11,400,Undersized
3,1.2,0,1,70,1,3,1.2,0,1,70,1,1024,6,11,400,Undersized
3,1.2,0,1,70,1,3,1.2,0,1,70,1,1124,6,8.7,500,Undersized
3,1.2,0,1,70,1,3,1.2,0,1,70,1,1124,6,8.7,500,Satisfactory
3,1.2,0,1,70,1,3,1.2,0,1,70,1,1124,6,9,500,Satisfactory
3,1.2,0,1,70,1,3,1.2,0,1,70,1,1124,6,9,500,Satisfactory
3,1.2,0,1,70,1,3,1.2,0,1,70,1,1124,6,9.3,500,Satisfactory
3,1.2,0,1,70,1,3,1.2,0,1,70,1,1124,6,9.3,500,Satisfactory
3,1.2,0,1,70,1,3,1.2,0,1,70,1,1124,6,9.6,500,Satisfactory
3,1.2,0,1,70,1,3,1.2,0,1,70,1,1124,6,9.6,500,Satisfactory
3,1.2,0,1,70,1,3,1.2,0,1,70,1,1124,6,9.9,500,Undersized
3,1.2,0,1,70,1,3,1.2,0,1,70,1,1124,6,9.9,500,Satisfactory
3,1.2,0,1,70,1,3,1.2,0,1,70,1,1124,6,9.9,500,Satisfactory
3,1.2,0,1,70,1,3,1.2,0,1,70,1,1124,6,10.2,500,Satisfactory
3,1.2,0,1,70,1,3,1.2,0,1,70,1,1124,6,10.2,500,Satisfactory
3,1.2,0,1,70,1,3,1.2,0,1,70,1,1124,6,10.5,500,Satisfactory
3,1.2,0,1,70,1,3,1.2,0,1,70,1,1124,6,10.5,500,Satisfactory
3,1.25,0,1,70,1,3,1.25,0,1,70,1,786,6,8,400,Undersized
3,1.25,0,1,70,1,3,1.25,0,1,70,1,786,6,8,400,Undersized
3,1.25,0,1,70,1,3,1.25,0,1,70,1,786,6,8.3,400,Satisfactory
3,1.25,0,1,70,1,3,1.25,0,1,70,1,786,6,8.3,400,Satisfactory
3,1.25,0,1,70,1,3,1.25,0,1,70,1,786,6,8.3,400,Satisfactory
3,1.25,0,1,70,1,3,1.25,0,1,70,1,786,6,8.6,400,Satisfactory
3,1.25,0,1,70,1,3,1.25,0,1,70,1,786,6,8.6,400,Satisfactory
3,1.25,0,1,70,1,3,1.25,0,1,70,1,786,6,8.6,400,Satisfactory
3,1.25,0,1,70,1,3,1.25,0,1,70,1,786,6,8.9,400,Satisfactory
3,1.25,0,1,70,1,3,1.25,0,1,70,1,786,6,8.9,400,Satisfactory
3,1.25,0,1,70,1,3,1.25,0,1,70,1,786,6,9.2,400,Satisfactory
3,1.25,0,1,70,1,3,1.25,0,1,70,1,786,6,9.2,400,Satisfactory
3,1.25,0,1,70,1,3,1.25,0,1,70,1,786,6,9.5,400,Satisfactory
3,1.25,0,1,70,1,3,1.25,0,1,70,1,786,6,9.5,400,Satisfactory
3,1.25,0,1,70,1,3,1.25,0,1,70,1,786,6,9.5,400,Satisfactory
3,1.25,0,1,70,1,3,1.25,0,1,70,1,786,6,9.8,400,Satisfactory
3,1.25,0,1,70,1,3,1.25,0,1,70,1,786,6,9.8,400,Satisfactory
3,1.25,0,1,70,1,3,1.25,0,1,70,1,786,6,10.1,400,Undersized
3,1.25,0,1,70,1,3,1.25,0,1,70,1,786,6,10.1,400,Satisfactory
3,1.25,0,1,70,1,3,1.25,0,1,70,1,786,6,10.1,400,Satisfactory
3,1.25,0,1,70,1,3,1.25,0,1,70,1,787,6,7.8,400,Undersized
3,1.25,0,1,70,1,3,1.25,0,1,70,1,787,6,7.8,400,Satisfactory
3,1.25,0,1,70,1,3,1.25,0,1,70,1,787,6,7.8,400,Satisfactory
3,1.25,0,1,70,1,3,1.25,0,1,70,1,787,6,8.1,400,Satisfactory
3,1.25,0,1,70,1,3,1.25,0,1,70,1,787,6,8.1,400,Satisfactory
3,1.25,0,1,70,1,3,1.25,0,1,70,1,787,6,8.1,400,Satisfactory
3,1.25,0,1,70,1,3,1.25,0,1,70,1,787,6,8.4,400,Undersized
3,1.25,0,1,70,1,3,1.25,0,1,70,1,787,6,8.4,400,Satisfactory
3,1.25,0,1,70,1,3,1.25,0,1,70,1,787,6,8.4,400,Satisfactory
3,1.25,0,1,70,1,3,1.25,0,1,70,1,787,6,8.7,400,Satisfactory
3,1.25,0,1,70,1,3,1.25,0,1,70,1,787,6,8.7,400,Satisfactory
3,1.25,0,1,70,1,3,1.25,0,1,70,1,787,6,8.7,400,Satisfactory
3,1.25,0,1,70,1,3,1.25,0,1,70,1,787,6,9,400,Undersized
3,1.25,0,1,70,1,3,1.25,0,1,70,1,787,6,9,400,Satisfactory
3,1.25,0,1,70,1,3,1.25,0,1,70,1,787,6,9,400,Satisfactory
3,1.25,0,1,70,1,3,1.25,0,1,70,1,787,6,9.3,400,Satisfactory
3,1.25,0,1,70,1,3,1.25,0,1,70,1,787,6,9.3,400,Satisfactory
